Date,Open,High,Low,Volume,Close
2023-01-03 00:00:00-05:00,244.73628894287552,246.35930606461906,242.85998048637452,2594800,245.46804809570312
2023-01-04 00:00:00-05:00,246.74394734876648,248.62025576431802,244.858248229475,1773800,248.03860473632812
2023-01-05 00:00:00-05:00,247.7383749606486,251.42531392418613,246.284218840061,2056000,250.35580444335938
2023-01-06 00:00:00-05:00,253.33914453758737,259.69982827466856,252.3915997223698,2887800,258.1800231933594
2023-01-09 00:00:00-05:00,258.5365447154764,258.5365447154764,252.04453310993554,2160700,253.4142303466797
2023-01-10 00:00:00-05:00,255.13105014504123,257.62651516162384,253.40482119538618,1783400,256.9416809082031
2023-01-11 00:00:00-05:00,258.90239607225163,259.71858558348356,253.47047565000167,2044400,256.0316467285156
2023-01-12 00:00:00-05:00,255.10290334803335,255.78773759255276,252.2602972595887,1454100,254.1647491455078
2023-01-13 00:00:00-05:00,254.18350226216998,255.39372920149864,253.489277313036,1696800,254.92465209960938
2023-01-17 00:00:00-05:00,255.3656210022163,256.8947885162838,252.20401684930846,2472800,252.75755310058594
2023-01-18 00:00:00-05:00,252.75751925623246,253.78946598063035,247.34435115404193,2218100,248.03860473632812
2023-01-19 00:00:00-05:00,245.79636519023143,247.22234906309262,244.79253346878144,2090500,245.8245086669922
2023-01-20 00:00:00-05:00,245.82455816536662,247.52261507562315,243.79814153999064,2574100,246.959716796875
2023-01-23 00:00:00-05:00,247.67271479214378,248.3575776815831,243.7418463086256,2025000,244.83010864257812
2023-01-24 00:00:00-05:00,245.65568241540464,245.79639981903324,241.59345870609746,1596900,243.63865661621094
2023-01-25 00:00:00-05:00,244.00452349672736,245.3742206181915,240.1862290149818,1910600,240.67408752441406
2023-01-26 00:00:00-05:00,240.67408438918253,240.81480179191863,237.36238692212436,2522100,239.1167449951172
2023-01-27 00:00:00-05:00,239.1073483028427,239.69839000972496,236.92144737280935,2109900,237.96279907226562
2023-01-30 00:00:00-05:00,237.7845704955151,238.44127557433194,235.10144890340894,2042800,236.03021240234375
2023-01-31 00:00:00-05:00,238.1598114458334,238.1598114458334,234.43533835086316,3418300,236.79010009765625
2023-02-01 00:00:00-05:00,233.75051746131194,234.11639704792307,225.15702105540709,5344700,231.17059326171875
2023-02-02 00:00:00-05:00,228.70323325883416,231.32069153366618,221.75150709397153,5489100,231.2831573486328
2023-02-03 00:00:00-05:00,234.50101425503314,234.50101425503314,227.23031969725577,3073000,230.0072479248047
2023-02-06 00:00:00-05:00,230.1855286706136,231.53647308876455,228.39365060723006,2196900,228.7689208984375
2023-02-07 00:00:00-05:00,227.99023509508314,229.79148942075255,226.48918266614353,2408000,228.9096221923828
2023-02-08 00:00:00-05:00,227.96210866901075,228.49684915307404,224.78176630191427,2761200,225.3446502685547
2023-02-09 00:00:00-05:00,226.20774108567275,228.4030328413064,224.2094823301013,3056200,225.15701293945312
2023-02-10 00:00:00-05:00,226.958264470977,229.0409679596831,225.54165676914963,2687200,227.5023956298828
2023-02-13 00:00:00-05:00,228.15909524148663,228.75013695967715,226.3766080135839,2321900,228.5906524658203
2023-02-14 00:00:00-05:00,229.6979485545595,229.98187968935707,226.300277337004,2015900,228.11741638183594
2023-02-15 00:00:00-05:00,227.34137684789835,227.65368524298344,225.94065362248068,1783300,227.20887756347656
2023-02-16 00:00:00-05:00,225.68512991702454,226.20565353949456,221.5019072524786,3291800,221.67227172851562
2023-02-17 00:00:00-05:00,222.73224966338992,228.77046187773865,221.18958262193442,2978100,227.6442108154297
2023-02-21 00:00:00-05:00,227.8902922451394,228.9597600393287,225.439048261531,2524100,225.47691345214844
2023-02-22 00:00:00-05:00,227.4265562628211,228.07959362057827,223.12030777382827,2187600,223.5083465576172
2023-02-23 00:00:00-05:00,224.01939460210397,225.11725400840885,222.17386379748515,2211600,224.89010620117188
2023-02-24 00:00:00-05:00,224.14244666033088,224.36012096127862,220.6311939662332,1853900,221.14227294921875
2023-02-27 00:00:00-05:00,222.6186916186126,222.6186916186126,220.41351367283204,1723000,221.8899383544922
2023-02-28 00:00:00-05:00,221.11386829528578,221.90886395398996,219.1926215660817,2615700,219.24940490722656
2023-03-01 00:00:00-05:00,218.02849768655156,223.77331952054325,217.8108234059919,2441300,223.53671264648438
2023-03-02 00:00:00-05:00,223.4704736814098,223.70708057441192,221.36940331624393,1777100,222.16441345214844
2023-03-03 00:00:00-05:00,222.4104601303778,223.25278001875,221.08546742102968,2214500,222.2306365966797
2023-03-06 00:00:00-05:00,222.41046453994633,223.00671849164317,221.12332255048716,2591000,222.5145721435547
2023-03-07 00:00:00-05:00,222.51457496605107,222.59974997699166,216.1167301250979,2362200,216.46690368652344
2023-03-08 00:00:00-05:00,217.82977394882394,219.38191459289425,215.18923292959528,1842200,216.19244384765625
2023-03-09 00:00:00-05:00,217.19565628438173,217.51743817455053,213.32475676070712,1736900,213.69386291503906
2023-03-10 00:00:00-05:00,214.6213985946063,217.94335439089147,213.54247166955594,2661800,215.66246032714844
2023-03-13 00:00:00-04:00,218.7951178894795,224.55887274482527,218.15155407610834,3146000,220.68797302246094
2023-03-14 00:00:00-04:00,220.95298034694696,220.95298034694696,217.11994591292984,3227100,218.22726440429688
2023-03-15 00:00:00-04:00,218.05691739412765,222.94996088719526,216.30603496576407,3092300,222.3158416748047
2023-03-16 00:00:00-04:00,221.2179881544697,222.0886997967086,217.73512714417535,2326000,222.00352478027344
2023-03-17 00:00:00-04:00,221.05707771107086,221.28421106820815,216.27761595636028,7817000,217.4795684814453
2023-03-20 00:00:00-04:00,218.22729776659884,222.561938305328,217.8108672737708,2020800,222.1455078125
2023-03-21 00:00:00-04:00,222.14550266576032,222.67549984750212,218.6626413493511,2128600,220.47032165527344
2023-03-22 00:00:00-04:00,220.943503830798,221.41671759545653,217.29029298998066,1725100,217.51744079589844
2023-03-23 00:00:00-04:00,217.71619365102157,221.55870174775708,217.5742352908818,2175700,220.61227416992188
2023-03-24 00:00:00-04:00,221.67226574859558,225.7229745773175,220.52708203910868,2547300,225.2781524658203
2023-03-27 00:00:00-04:00,226.77352693763766,227.0953088686628,222.47675181495083,2129100,224.07620239257812
2023-03-28 00:00:00-04:00,224.30333178173302,225.89332315112816,224.21815676723082,1887800,225.70404052734375
2023-03-29 00:00:00-04:00,226.86813960659907,228.64741346474474,225.56206505133278,2744000,228.11741638183594
2023-03-30 00:00:00-04:00,229.53705976750916,229.80205831144923,227.24670695697725,2577000,228.56224060058594
2023-03-31 00:00:00-04:00,228.49601013540465,229.41404606913713,226.33815634760893,2762500,228.7988739013672
2023-04-03 00:00:00-04:00,229.03547150306935,231.63814731560424,228.42975843707842,2478700,231.34475708007812
2023-04-04 00:00:00-04:00,231.4204690824975,234.81814052860693,230.73904008968012,2942800,234.2692108154297
2023-04-05 00:00:00-04:00,235.25351527783505,240.11815256033515,234.93171891867175,2468000,239.79635620117188
2023-04-06 00:00:00-04:00,240.73333233523329,241.74600238895658,239.37993331601294,2047800,239.74905395507812
2023-04-10 00:00:00-04:00,242.70188059765474,242.70188059765474,236.65420919646647,1595600,237.4586639404297
2023-04-11 00:00:00-04:00,237.95082229507818,239.52189555610948,237.53439184600109,1272800,237.9602813720703
2023-04-12 00:00:00-04:00,238.9729650034933,239.17172115035856,235.5469017700182,2268900,236.13368225097656
2023-04-13 00:00:00-04:00,235.28190617300683,238.40510568714538,234.96958333332518,2020900,237.96975708007812
2023-04-14 00:00:00-04:00,237.19366827794164,238.27259510873537,235.62260951825138,1866200,236.6068878173828
2023-04-17 00:00:00-04:00,237.44922230362792,238.0265437229156,234.31654922767024,1784800,234.78030395507812
2023-04-18 00:00:00-04:00,235.06421051188937,235.66992357793353,231.54349880258945,1638800,232.90635681152344
2023-04-19 00:00:00-04:00,232.11136639691355,233.54046685862008,231.2785054966666,1246500,233.0199432373047
2023-04-20 00:00:00-04:00,232.93475325345906,233.19975182269653,230.0292280688415,1691300,230.41726684570312
2023-04-21 00:00:00-04:00,230.417241667604,230.85259022320614,229.65062327464508,1721300,230.79580688476562
2023-04-24 00:00:00-04:00,230.1711982427988,232.22494448045651,229.34781082050765,1232100,231.35423278808594
2023-04-25 00:00:00-04:00,231.9883005969328,233.32276681725,231.22169664438297,1509700,231.75169372558594
2023-04-26 00:00:00-04:00,229.11119358302943,230.5024433008762,225.79869700555403,2002900,226.0069122314453
2023-04-27 00:00:00-04:00,226.423309193403,227.81455870547282,222.78901679623908,2533900,227.46437072753906
2023-04-28 00:00:00-04:00,224.13296363179884,227.23724462316807,220.67849465133543,2721400,226.8965301513672
2023-05-01 00:00:00-04:00,227.17099971653255,228.3729667276831,225.33492799088128,1920500,226.10153198242188
2023-05-02 00:00:00-04:00,225.32546914516126,226.19618074393466,222.7795767667598,2127200,223.32850646972656
2023-05-03 00:00:00-04:00,223.32851001806114,223.64083284236688,216.71297624795992,2998000,217.02529907226562
2023-05-04 00:00:00-04:00,217.97172951095254,219.59958607302917,216.87387007302394,2228500,219.4670867919922
2023-05-05 00:00:00-04:00,220.1958202752967,224.34116280464613,219.6374315297609,2806800,223.85848999023438
2023-05-08 00:00:00-04:00,222.73225601726486,223.11083570184041,219.7604740897038,1667800,222.0508270263672
2023-05-09 00:00:00-04:00,222.06974306322658,222.82688793458604,220.7258177761988,1468900,221.87098693847656
2023-05-10 00:00:00-04:00,222.30637336676656,222.41048097806942,218.95602609260513,1530800,221.5681610107422
2023-05-11 00:00:00-04:00,222.07921161290136,222.40100794485943,218.06636817378416,1612400,219.84564208984375
2023-05-12 00:00:00-04:00,220.546037601428,221.03818403076258,218.8235467607671,1295600,220.47032165527344
2023-05-15 00:00:00-04:00,220.77316010845504,221.38833224353357,219.68475975387355,1551300,221.01922607421875
2023-05-16 00:00:00-04:00,221.6628090691928,221.94672578910118,215.53942149329703,2646500,215.6719207763672
2023-05-17 00:00:00-04:00,215.92987518490244,215.99674261993687,210.59897935207738,3352900,214.97451782226562
2023-05-18 00:00:00-04:00,214.716562237562,214.716562237562,212.01289921513677,2245300,214.2197723388672
2023-05-19 00:00:00-04:00,214.42039136392606,215.7961081866522,212.8344947723059,2395700,213.4459228515625
2023-05-22 00:00:00-04:00,214.81208634463357,216.69414131832076,212.8727122676008,1848600,213.990478515625
2023-05-23 00:00:00-04:00,214.2006820431834,216.69416535851062,212.8536246547384,2296600,214.42041015625
2023-05-24 00:00:00-04:00,215.56681791122082,215.87253924066914,211.172168554771,1765000,211.43968200683594
2023-05-25 00:00:00-04:00,210.2741569618104,210.2741569618104,205.33494667170802,2968200,207.75201416015625
2023-05-26 00:00:00-04:00,206.31896807929076,208.72645796958693,204.90502878519817,3081000,207.2456512451172
2023-05-30 00:00:00-04:00,205.43049539974427,209.22326534875825,205.134336945593,3125900,208.7742462158203
