Date,Open,High,Low,Volume,Close
2023-01-03 00:00:00-05:00,33.64242454965609,33.69904343469845,33.17058130828576,6040500,33.54805374145508
2023-01-04 00:00:00-05:00,33.812284843403766,33.85002956283062,33.34044165172832,6617400,33.821720123291016
2023-01-05 00:00:00-05:00,33.54651485463709,33.726823765476745,33.42314979152286,7552300,33.48957824707031
2023-01-06 00:00:00-05:00,33.7458030456384,34.53345626573376,33.66988274390046,8038600,34.41008758544922
2023-01-09 00:00:00-05:00,34.334170807321016,34.69478499940455,34.172841976620795,4344100,34.19182205200195
2023-01-10 00:00:00-05:00,34.16335690807071,34.32468213360952,33.67937761137471,4133800,33.869171142578125
2023-01-11 00:00:00-05:00,34.10641263930321,34.14437278908217,33.7173301542667,7269700,33.94508743286133
2023-01-12 00:00:00-05:00,33.82171943852133,33.926108042480095,33.489577171451806,5248600,33.75529098510742
2023-01-13 00:00:00-05:00,33.707845917039315,33.89764306832229,33.54651707142094,5821200,33.869171142578125
2023-01-17 00:00:00-05:00,34.03998811454376,34.24876534233628,33.83121450683079,7441900,33.90713119506836
2023-01-18 00:00:00-05:00,33.91662221666301,33.95457874981653,33.05304864104975,6286900,33.147945404052734
2023-01-19 00:00:00-05:00,33.07202047359881,33.138448922429056,32.59752948476624,11358300,32.60702133178711
2023-01-20 00:00:00-05:00,32.53110444000293,32.99610725055166,32.455187756286826,7148700,32.93916702270508
2023-01-23 00:00:00-05:00,32.929676936589814,33.16692244244409,32.76834811016776,4860800,32.92018508911133
2023-01-24 00:00:00-05:00,32.92018693757983,33.23335276052972,32.55957635489001,7954700,33.19539260864258
2023-01-25 00:00:00-05:00,33.12896991636944,33.204890233351676,32.83478411818324,4943600,33.17641830444336
2023-01-26 00:00:00-05:00,33.12896532743625,33.2523340154037,32.89171979984931,5554800,33.147945404052734
2023-01-27 00:00:00-05:00,33.07202118356637,33.10998133230682,32.768347233800775,6367200,32.9296760559082
2023-01-30 00:00:00-05:00,32.92967791406072,33.366208788971406,32.79682100605132,4571400,32.94865798950195
2023-01-31 00:00:00-05:00,33.28080570037679,33.499071173514864,32.986619913062086,5887700,33.4800910949707
2023-02-01 00:00:00-05:00,33.40416854522031,33.78375918932284,33.15743118747843,4645700,33.537025451660156
2023-02-02 00:00:00-05:00,33.40416991413211,33.49906667402684,33.06253578638413,6256600,33.413658142089844
2023-02-03 00:00:00-05:00,33.451612900600175,33.51804134583194,32.74936468233448,7050800,33.35671615600586
2023-02-06 00:00:00-05:00,33.34722500087696,33.49906196742311,33.18589980770617,6003300,33.42314529418945
2023-02-07 00:00:00-05:00,33.19538997654719,33.46110377852978,32.94865624900322,5858600,33.40416717529297
2023-02-08 00:00:00-05:00,33.3282450909177,33.41365361127348,33.024571156336854,4687400,33.090999603271484
2023-02-09 00:00:00-05:00,33.39467353785233,33.537022278471596,33.06253130317917,5883900,33.090999603271484
2023-02-10 00:00:00-05:00,33.25233739260047,33.54651955983534,32.92968329750944,9337400,33.4800910949707
2023-02-13 00:00:00-05:00,33.537028069863524,33.840702056884766,33.43263945806007,4040200,33.840702056884766
2023-02-14 00:00:00-05:00,33.783765683613154,33.82172584134429,33.36621480881034,8663600,33.58448028564453
2023-02-15 00:00:00-05:00,33.53702796997379,33.91662226265946,33.442131206842106,6004900,33.878662109375
2023-02-16 00:00:00-05:00,33.86916956651174,34.17284354640151,33.56549558662196,8733000,34.068458557128906
2023-02-17 00:00:00-05:00,34.0684582740409,34.11590665423953,33.745804220579146,7953300,33.850189208984375
2023-02-21 00:00:00-05:00,33.80274132347704,33.86916978074315,33.33774212261431,7087700,33.73631286621094
2023-02-22 00:00:00-05:00,33.84069775930955,34.210800157735825,33.84069775930955,8021300,33.95457458496094
2023-02-23 00:00:00-05:00,33.95457256527281,34.38161516116292,33.36620477764578,6437900,34.267738342285156
2023-02-24 00:00:00-05:00,34.06845414759864,34.087430601316136,33.641411537376584,5762100,33.96406555175781
2023-02-27 00:00:00-05:00,34.049481286179585,34.08743782173347,33.470601583046545,12114900,33.56549835205078
2023-02-28 00:00:00-05:00,32.663961941585036,33.07202453165815,32.59753348460378,21571400,32.787330627441406
2023-03-01 00:00:00-05:00,32.66395555961954,32.66395555961954,32.27487312185803,8861700,32.4456901550293
2023-03-02 00:00:00-05:00,32.71141491516294,32.88223198678882,32.45518930772412,8231200,32.81580352783203
2023-03-03 00:00:00-05:00,32.79682247562696,32.910699313297776,32.531105027622516,8223900,32.787330627441406
2023-03-06 00:00:00-05:00,32.77783860154343,33.15742922315816,32.682938231080506,6975800,33.04355239868164
2023-03-07 00:00:00-05:00,33.053043365478516,33.23334863443759,32.77783772858397,6903600,33.053043365478516
2023-03-08 00:00:00-05:00,33.03406044946435,33.29977421666248,32.85375157594113,6891500,33.00558853149414
2023-03-09 00:00:00-05:00,33.10998379443689,33.299780932173874,32.74936959474456,6029600,32.79682159423828
2023-03-10 00:00:00-05:00,32.882227070481925,32.95814374647654,32.34130763123408,6530100,32.569061279296875
2023-03-13 00:00:00-04:00,32.635492866636206,33.1194757504489,32.48365587996698,7907400,32.50263595581055
2023-03-14 00:00:00-04:00,32.59753328603605,32.891719036646315,32.49314829718664,6526100,32.863250732421875
2023-03-15 00:00:00-04:00,32.76835198358747,33.20488651722054,32.65447514093863,8896800,33.13845443725586
2023-03-16 00:00:00-04:00,33.09100351141319,33.42314940539258,33.01508682884143,8895900,33.309268951416016
2023-03-17 00:00:00-04:00,33.242833817073695,33.48007928506898,33.024568420927466,15595200,33.08150863647461
2023-03-20 00:00:00-04:00,33.48008189409499,33.48008189409499,33.10049128776904,8142200,33.42314529418945
2023-03-21 00:00:00-04:00,33.470592973534785,33.53702141876656,33.11947067444132,12071100,33.35671615600586
2023-03-22 00:00:00-04:00,33.271313022216845,33.54651507410847,32.86325043828178,9456700,32.901206970214844
2023-03-23 00:00:00-04:00,32.787328470149234,32.91069714788838,32.32232930187574,11424200,32.36977767944336
2023-03-24 00:00:00-04:00,32.521611880952115,33.16691989695612,32.41722328717517,8625200,33.090999603271484
2023-03-27 00:00:00-04:00,33.2143721931815,33.60345469406988,33.204883965389755,9292000,33.309268951416016
2023-03-28 00:00:00-04:00,33.404165409514924,33.499062156612645,33.28079674222481,7743400,33.347225189208984
2023-03-29 00:00:00-04:00,33.480086399089636,33.53702662673574,33.366209563876765,6616300,33.48957824707031
2023-03-30 00:00:00-04:00,33.59455516923493,33.651816284249435,33.45139510027511,8181100,33.527748107910156
2023-03-31 00:00:00-04:00,33.794985547093724,33.804527855288185,33.56593010258611,11182900,33.67091369628906
2023-04-03 00:00:00-04:00,33.718636847974665,33.909512141464006,33.57547673714481,8911600,33.77589797973633
2023-04-04 00:00:00-04:00,33.80452598949242,33.83316019392093,33.63273896648423,6453900,33.74726486206055
2023-04-05 00:00:00-04:00,33.880879994586145,34.253091896519685,33.73771989043663,12154100,33.78544235229492
