Date,Open,High,Low,Volume,Close
2023-01-03 00:00:00-05:00,89.26639931771285,90.72113252068196,88.20026443734325,28131200,88.79810333251953
2023-01-04 00:00:00-05:00,90.02365347405346,90.32257291211343,86.95477663707446,34854800,87.76185607910156
2023-01-05 00:00:00-05:00,87.15405835674365,87.253695634982,85.58972952270685,27194400,85.88864135742188
2023-01-06 00:00:00-05:00,86.47651205651783,87.37326274187966,84.55348298751184,41381500,87.02452087402344
2023-01-09 00:00:00-05:00,88.04084037204656,89.72473844973383,87.54264639420649,29003900,87.70206451416016
2023-01-10 00:00:00-05:00,85.66944256272718,88.34972108150079,85.51998284414289,30467800,88.10062408447266
2023-01-11 00:00:00-05:00,88.85787843366131,91.26913546853424,88.68849430517515,26862000,91.18942260742188
2023-01-12 00:00:00-05:00,91.14957653320798,91.5381672405778,89.42582196828673,30258100,90.80083465576172
2023-01-13 00:00:00-05:00,90.52184499182255,91.85700881628388,89.80444444158503,26329200,91.78726196289062
2023-01-17 00:00:00-05:00,91.72747387421029,91.9167900206618,89.72473953244852,32602400,90.96025848388672
2023-01-18 00:00:00-05:00,91.80719072227554,92.46481045839508,90.31260870582629,29116700,90.79087829589844
2023-01-19 00:00:00-05:00,90.39232693608494,93.27188785053708,90.30264805682003,37000400,92.71391296386719
2023-01-20 00:00:00-05:00,94.75649586822666,97.94494198183678,94.67678300497307,63191100,97.66594696044922
2023-01-23 00:00:00-05:00,97.59620744614631,99.67866244471271,97.14783585983596,40005100,99.4295654296875
2023-01-24 00:00:00-05:00,97.74566366368212,99.25021170889295,96.84891292144263,33078500,97.34710693359375
2023-01-25 00:00:00-05:00,95.2248024005236,95.81267528301453,93.42134252385841,42330000,94.87606811523438
2023-01-26 00:00:00-05:00,96.1514427043169,97.21757756805295,95.03548539948105,30114000,97.16775512695312
2023-01-27 00:00:00-05:00,96.95852091146214,99.95765113848242,96.95852091146214,33879800,99.0110855102539
2023-01-30 00:00:00-05:00,97.12790946249035,97.93498134212356,96.05180855508776,27226200,96.58985900878906
2023-01-31 00:00:00-05:00,96.52010847216931,98.52284288248825,96.47028603134386,29870700,98.48298645019531
2023-02-01 00:00:00-05:00,98.35346443427653,100.82451016647553,97.22754866378031,35531100,100.06725311279297
2023-02-02 00:00:00-05:00,105.41785021590076,107.46044099231362,105.22853406910423,69883800,107.35083770751953
2023-02-03 00:00:00-05:00,102.55821872611254,107.42058950445697,102.20948444110049,65309300,104.40153503417969
2023-02-06 00:00:00-05:00,102.03014152828167,103.98306126465012,101.51201546652482,31999600,102.52833557128906
2023-02-07 00:00:00-05:00,102.84716492152593,107.78924821757865,102.74752764737165,49010200,107.2511978149414
2023-02-08 00:00:00-05:00,101.68140584887735,102.7674651991219,97.68588754926381,94743500,99.0110855102539
2023-02-09 00:00:00-05:00,99.63879824471734,99.66868866789683,93.29180405986752,119455000,94.66682434082031
2023-02-10 00:00:00-05:00,95.10523517958713,96.4005426696298,93.90957257480731,54980700,94.2284164428711
2023-02-13 00:00:00-05:00,94.39780010751662,94.85613769042568,93.50104935754783,50076100,94.26827239990234
2023-02-14 00:00:00-05:00,94.08892331366818,94.50740446777245,91.92676308229196,54726100,94.33802032470703
2023-02-15 00:00:00-05:00,94.1487037502274,96.76920916002283,93.80993546558445,50169000,96.58985900878906
2023-02-16 00:00:00-05:00,95.02552246808358,97.32717622276208,94.39779318819902,42462600,95.1650161743164
2023-02-17 00:00:00-05:00,94.50740269191552,95.2148372777522,92.87332693835303,34284100,94.00920867919922
2023-02-21 00:00:00-05:00,92.66408654770441,92.76372383007642,91.38871108893322,33629300,91.45845794677734
2023-02-22 00:00:00-05:00,91.36877693627122,91.7772996668387,90.28271766067176,30884000,91.31896209716797
2023-02-23 00:00:00-05:00,91.58798498742568,91.6079170048575,89.43579081686464,41206400,90.56170654296875
2023-02-24 00:00:00-05:00,89.11695279752449,89.56532439525338,88.26005843586846,36585100,88.80806732177734
2023-02-27 00:00:00-05:00,89.54539489746094,89.8343483380739,89.01730285657956,27502300,89.54539489746094
2023-02-28 00:00:00-05:00,89.00734406302703,90.90048283015722,88.99737805426645,30142000,89.73470306396484
2023-03-01 00:00:00-05:00,89.6549980280425,90.70120089545082,89.34611257037564,31111200,90.03362274169922
2023-03-02 00:00:00-05:00,89.33614986921337,91.94668150969538,89.26639541290174,32204400,91.66769409179688
2023-03-03 00:00:00-05:00,92.14596493323113,93.39144992442412,92.11606690789932,35160100,93.31173706054688
2023-03-06 00:00:00-05:00,93.68039333078706,95.62335442791783,93.66046891625142,32639300,94.78638458251953
2023-03-07 00:00:00-05:00,94.63693816201267,95.32444073148585,93.1921709615657,27835500,93.52098083496094
2023-03-08 00:00:00-05:00,93.78004108357678,95.61339135052926,93.66047178718708,34103300,93.9095687866211
2023-03-09 00:00:00-05:00,93.71028859594874,95.18493848694483,91.56805300919426,28813500,91.98653411865234
2023-03-10 00:00:00-05:00,91.8370812734991,92.45484457781508,90.07347783645488,35941000,90.30264282226562
2023-03-13 00:00:00-04:00,89.76459425581886,92.23563992279024,89.0970160980626,37335600,90.78091430664062
