Date,Open,High,Low,Volume,Close
2023-01-03 00:00:00-05:00,159.76569959810834,160.37360398035892,155.78047830042453,4475700,156.75506591796875
2023-01-04 00:00:00-05:00,159.58234642757137,161.7148631259241,158.01912808555633,3477900,160.09376525878906
2023-01-05 00:00:00-05:00,158.70425607048745,159.82359404621388,153.98568302033047,4750300,154.09182739257812
2023-01-06 00:00:00-05:00,156.08924109021817,160.9043140187171,154.32339287865085,3483400,159.71743774414062
2023-01-09 00:00:00-05:00,161.52187728211283,163.95353880508912,159.8718175676976,3734100,161.24205017089844
2023-01-10 00:00:00-05:00,160.6630875720311,163.79915384595964,160.6630875720311,2351900,163.28773498535156
2023-01-11 00:00:00-05:00,161.8403127990788,164.1658299925199,161.4446824601711,3068900,163.83773803710938
2023-01-12 00:00:00-05:00,164.0596986628377,164.6579589236433,161.29995965260989,2478100,162.75701904296875
2023-01-13 00:00:00-05:00,161.628024927686,163.49035868476912,160.58588425382538,1891200,163.05613708496094
2023-01-17 00:00:00-05:00,162.02365927658585,163.23948273089755,160.22886385896268,3320200,161.0587158203125
2023-01-18 00:00:00-05:00,162.62190863051373,163.44211640303214,160.08410279862358,2627700,160.18060302734375
2023-01-19 00:00:00-05:00,159.75602980165954,159.83322704190252,156.41733382339146,3082500,157.41122436523438
2023-01-20 00:00:00-05:00,158.07706521871566,159.44728334304145,155.3945085054949,3841900,159.37973022460938
2023-01-23 00:00:00-05:00,160.70170714300988,164.28165452181244,159.8139607620914,3521900,163.71234130859375
2023-01-24 00:00:00-05:00,162.02364487754622,164.0693201114086,161.4929230789874,2407100,162.94033813476562
2023-01-25 00:00:00-05:00,160.77889029837962,162.81492178681313,158.45338752276567,2739800,162.54473876953125
2023-01-26 00:00:00-05:00,163.98249783533367,164.95708545244298,161.01047014121914,3539900,164.75445556640625
2023-01-27 00:00:00-05:00,163.14299814290104,165.99922254426852,162.49647306653446,2453400,164.84129333496094
2023-01-30 00:00:00-05:00,163.1719421362952,165.15006441578015,162.43857569618007,3135600,163.0078887939453
2023-01-31 00:00:00-05:00,163.00788254868257,165.50709716098402,162.97893542440482,2549400,165.45884704589844
2023-02-01 00:00:00-05:00,165.32375599761605,172.25204260538735,165.22725576718824,4200300,170.39935302734375
2023-02-02 00:00:00-05:00,171.6248376369195,173.7380660870544,170.01338388893996,4206200,173.0143585205078
2023-02-03 00:00:00-05:00,170.72745109588342,174.98285558196807,170.04234943735642,4005700,172.55120849609375
2023-02-06 00:00:00-05:00,170.7853785513654,173.03369897846105,170.18710348791262,2916600,171.32574462890625
2023-02-07 00:00:00-05:00,172.13626621040095,175.48462125228133,170.80463950098772,3531600,174.674072265625
2023-02-08 00:00:00-05:00,172.38716528915978,173.56439763884677,171.1809858098797,3520600,171.5283660888672
2023-02-09 00:00:00-05:00,174.4135231955042,175.8416353346709,171.10377433178203,2983300,172.26170349121094
2023-02-10 00:00:00-05:00,170.93009439157413,172.74419291919634,169.8976124825061,4003300,172.20382690429688
2023-02-13 00:00:00-05:00,173.0915720527048,175.26269495669297,172.6766386857527,3975500,174.12405395507812
2023-02-14 00:00:00-05:00,172.79243723492183,176.71010543519765,172.2713595067248,3784200,176.14077758789062
2023-02-15 00:00:00-05:00,187.52710464951895,189.52454463834718,184.40069732630033,7456000,189.30259704589844
2023-02-16 00:00:00-05:00,187.7393929905614,189.41839987371313,186.19549232367865,4481700,187.0349884033203
2023-02-17 00:00:00-05:00,186.32093792901043,187.5850115652996,184.6515897873066,3774900,185.9542694091797
2023-02-21 00:00:00-05:00,183.94718656830887,184.47789372128673,178.9777186427536,5117800,179.45054626464844
2023-02-22 00:00:00-05:00,180.1356416150233,180.1356416150233,176.43026218892368,3512600,177.31800842285156
2023-02-23 00:00:00-05:00,180.42513076698893,180.89795838064177,176.71975127592162,4501800,179.14175415039062
2023-02-24 00:00:00-05:00,177.67790120106338,178.24986383599855,176.05894784202758,3177900,177.34829711914062
2023-02-27 00:00:00-05:00,179.90761394909686,180.2178252240515,177.34830806305044,2769500,177.57127380371094
2023-02-28 00:00:00-05:00,177.4064558142165,179.85912311831135,176.96050958056668,2644400,177.86209106445312
2023-03-01 00:00:00-05:00,178.24016767089378,179.85912096500218,177.1156204798416,2600300,177.51309204101562
2023-03-02 00:00:00-05:00,175.59362657035712,179.64585454579847,173.7420036434465,2906400,178.94786071777344
2023-03-03 00:00:00-05:00,179.64585834525576,181.09032070176713,177.34830390830967,3112400,180.55712890625
2023-03-06 00:00:00-05:00,181.59442609145387,182.79651506308517,179.43257711960868,2664100,179.8494415283203
2023-03-07 00:00:00-05:00,180.34385017980077,181.22603888688786,177.900871757249,2415100,179.28717041015625
2023-03-08 00:00:00-05:00,180.67344142009466,181.7204320981486,179.53920521696745,3182000,180.86734008789062
2023-03-09 00:00:00-05:00,181.4005242333623,183.01947758533152,177.77484976325346,3627300,177.9493408203125
2023-03-10 00:00:00-05:00,179.08359732702328,179.90762241384255,175.78752656453383,3166800,176.20437622070312
2023-03-13 00:00:00-04:00,174.31395983037254,178.6667246810506,173.60627701153973,3310200,176.97021484375
2023-03-14 00:00:00-04:00,179.30653566902495,182.2826906311902,178.36618341899467,4147400,180.87701416015625
2023-03-15 00:00:00-04:00,178.59885995789247,179.83973456046266,174.8277614813144,3972700,177.33859252929688
2023-03-16 00:00:00-04:00,175.77781343874238,181.58471473692705,174.69203709324603,3753500,180.92550659179688
2023-03-17 00:00:00-04:00,181.6622948884023,183.0292008166489,178.8315484762763,6216500,180.16937255859375
2023-03-20 00:00:00-04:00,180.41171288979777,181.7883076966636,179.46165671088536,3033500,181.3423614501953
2023-03-21 00:00:00-04:00,183.10672698196564,184.1149319892937,180.31475189645533,3232700,182.64138793945312
2023-03-22 00:00:00-04:00,183.08733957287694,185.64664521283603,180.6540651097086,3481000,180.90611267089844
2023-03-23 00:00:00-04:00,183.19397749501695,186.65484981267065,181.3423546679461,2658300,183.6593017578125
2023-03-24 00:00:00-04:00,183.32001553123771,183.63022678724545,179.98515947289957,3401800,181.95310974121094
2023-03-27 00:00:00-04:00,182.49600263009094,182.6026409922478,178.84123126423444,3616900,179.12237548828125
2023-03-28 00:00:00-04:00,178.10445603491323,178.3758964330504,175.35126640101203,3319900,177.98812866210938
2023-03-29 00:00:00-04:00,180.3535144176358,184.48331317280048,180.3535144176358,3577800,183.38784790039062
2023-03-30 00:00:00-04:00,185.40430230896325,189.1657119730324,185.05530538350948,4367100,188.27383422851562
2023-03-31 00:00:00-04:00,187.60491457830278,191.52142232225037,187.34316319677896,3873000,191.1918182373047
2023-04-03 00:00:00-04:00,190.4647429648449,191.70561758681953,188.32228682349003,3120700,190.28054809570312
2023-04-04 00:00:00-04:00,191.52142779281823,192.19033979115665,187.86665653360822,3633600,189.156005859375
2023-04-05 00:00:00-04:00,188.41925679444137,188.56466602684793,183.27156287373427,3368300,184.55120849609375
2023-04-06 00:00:00-04:00,182.9710239857896,183.99862191454648,181.10971201801237,3010100,181.44900512695312
2023-04-10 00:00:00-04:00,179.95606707972374,185.36551144432514,179.35500784428496,2573500,185.1134490966797
2023-04-11 00:00:00-04:00,186.34466778840326,186.4416171382008,183.29095557090142,2336400,183.6205596923828
2023-04-12 00:00:00-04:00,184.96804634887403,184.96804634887403,181.30358629528584,2085400,181.56532287597656
2023-04-13 00:00:00-04:00,181.57503797461445,184.2894568329605,180.46988352136412,2020200,183.3200225830078
2023-04-14 00:00:00-04:00,182.37965668730314,185.2394845546555,181.3229621907955,1988100,182.74803161621094
2023-04-17 00:00:00-04:00,181.92404224086619,184.14404025423,181.67197985857098,2095000,183.77566528320312
2023-04-18 00:00:00-04:00,185.0844083803216,186.09262841014274,182.6802152815394,1745500,183.78536987304688
2023-04-19 00:00:00-04:00,182.14698934252118,183.25214372727453,181.82707428477786,1556000,182.7868194580078
2023-04-20 00:00:00-04:00,179.89792520101213,183.4363543816861,177.50342136251138,2807800,181.2648162841797
2023-04-21 00:00:00-04:00,180.5571178763997,181.47807739836472,178.9963282389,1975300,180.6443634033203
2023-04-24 00:00:00-04:00,180.6443783158622,181.66228725780834,180.03364478460898,1782000,181.2454376220703
2023-04-25 00:00:00-04:00,180.44079943310334,180.45048845022097,175.5354645561336,3474800,175.6033172607422
2023-04-26 00:00:00-04:00,175.69057033556325,176.90236318496343,174.15886239883426,3603100,175.13800048828125
2023-04-27 00:00:00-04:00,173.07309140692945,173.4705629902747,166.00592239895497,4621700,172.19090270996094
2023-04-28 00:00:00-04:00,172.21029791323483,174.6532763414841,170.88217773714183,3167800,174.3818359375
2023-05-01 00:00:00-04:00,175.2252446743656,177.33860428710196,175.13799914005477,2572800,176.9605255126953
2023-05-02 00:00:00-04:00,178.80246800958378,180.88674587668626,176.55337329108633,2710800,178.0463104248047
2023-05-03 00:00:00-04:00,177.81364067498288,179.51983974788993,176.4661275658521,1788500,176.81512451171875
2023-05-04 00:00:00-04:00,176.4370252455413,177.37737760743912,174.96348111260986,2308200,175.78750610351562
2023-05-05 00:00:00-04:00,175.1185866902172,178.81212848610113,174.08129982739112,3672100,177.78453063964844
2023-05-08 00:00:00-04:00,178.17232245617802,178.92849481479945,176.17529017652996,1936900,178.88002014160156
2023-05-09 00:00:00-04:00,176.95084873678908,177.13504362800558,172.58839421073412,3353300,174.12979125976562
2023-05-10 00:00:00-04:00,176.12678846803482,176.71814388853227,174.0715928129773,3364700,175.88442993164062
2023-05-11 00:00:00-04:00,174.8859192756857,175.55483122330494,173.27666978719495,2252600,175.0701141357422
2023-05-12 00:00:00-04:00,175.89415380170217,176.97022641771866,173.40270066306138,1376800,175.05075073242188
2023-05-15 00:00:00-04:00,175.15737386007214,179.0738965288027,174.76960607554503,2435800,178.73458862304688
